customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,SeniorCitizen_label,GrupoEtario,ChurnStatus,Status_evasao
7137-RYLPP,True,Male,True,True,False,37,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.7,3171.15,Idoso,Idoso,Ativos,Ativos
7138-GIRSH,False,Male,False,False,False,50,True,True,DSL,False,False,True,True,False,True,Two year,False,Bank transfer (automatic),69.5,3418.2,Adulto,Adulto,Inativo,Inativo
7139-JZFVG,False,Male,False,True,True,60,True,False,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),60.5,3694.45,Adulto,Adulto,Inativo,Inativo
7140-ADSMJ,False,Male,False,False,False,8,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.45,162.3,Adulto,Adulto,Inativo,Inativo
7142-HVGBG,True,Male,True,True,False,43,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,103.0,4414.3,Idoso,Idoso,Ativos,Ativos
7143-BQIBA,False,Male,False,False,False,10,True,False,DSL,True,False,False,True,True,False,Month-to-month,False,Bank transfer (automatic),62.25,612.95,Adulto,Adulto,Inativo,Inativo
7145-FEJWU,False,Female,False,False,True,12,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.3,1275.65,Adulto,Adulto,Inativo,Inativo
7147-AYBAA,False,Male,False,False,False,37,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.35,2552.9,Adulto,Adulto,Inativo,Inativo
7148-XZPHA,False,Male,False,True,True,55,True,False,Fiber optic,False,True,False,True,False,False,Month-to-month,False,Electronic check,79.4,4238.45,Adulto,Adulto,Inativo,Inativo
7153-CHRBV,False,Female,False,True,True,57,True,False,DSL,True,False,True,True,False,False,One year,True,Mailed check,59.3,3274.35,Adulto,Adulto,Inativo,Inativo
7153-OANIO,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.95,69.95,Adulto,Adulto,Ativos,Ativos
7156-MHUGY,True,Male,True,False,False,13,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.5,1201.15,Idoso,Idoso,Ativos,Ativos
7156-MXBJE,False,Female,False,False,False,43,True,True,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),85.1,3662.25,Adulto,Adulto,Inativo,Inativo
7157-SMCFK,False,Male,False,False,True,61,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.75,1124.2,Adulto,Adulto,Inativo,Inativo
7159-FVYPK,False,Female,False,True,True,3,True,True,DSL,False,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),69.15,235.0,Adulto,Adulto,Inativo,Inativo
7159-NOKYQ,False,Male,False,True,False,67,True,True,Fiber optic,False,True,True,False,False,True,Two year,True,Electronic check,93.15,6368.2,Adulto,Adulto,Inativo,Inativo
7161-DFHUF,False,Female,False,True,False,71,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,23.85,1672.1,Adulto,Adulto,Inativo,Inativo
7162-WPHPM,False,Male,False,True,True,58,True,True,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),71.6,4230.25,Adulto,Adulto,Inativo,Inativo
7163-OCEQI,False,Male,False,True,True,22,True,True,DSL,False,False,True,True,True,True,One year,True,Mailed check,78.65,1663.75,Adulto,Adulto,Inativo,Inativo
7164-BPTUT,False,Male,False,False,True,57,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,89.55,5012.35,Adulto,Adulto,Inativo,Inativo
7165-CNJFG,False,Male,True,True,False,35,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,94.55,3365.4,Idoso,Idoso,Inativo,Inativo
7167-PCEYD,False,Male,False,False,False,67,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.8,1311.3,Adulto,Adulto,Inativo,Inativo
7168-HDQHG,False,Female,False,True,True,36,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.2,702.9,Adulto,Adulto,Inativo,Inativo
7169-YWAMK,False,Male,False,True,True,72,True,False,DSL,True,True,False,True,True,False,Two year,False,Bank transfer (automatic),68.4,4855.35,Adulto,Adulto,Inativo,Inativo
7173-TETGO,False,Female,True,True,False,72,True,True,Fiber optic,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),78.5,5602.25,Idoso,Idoso,Inativo,Inativo
7175-NTIXE,False,Female,False,False,False,25,True,False,DSL,True,False,False,True,True,True,Month-to-month,True,Credit card (automatic),76.15,1992.95,Adulto,Adulto,Inativo,Inativo
7176-WIONM,False,Female,False,True,False,12,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),49.85,617.15,Adulto,Adulto,Inativo,Inativo
7176-WRTNX,False,Male,False,False,False,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.95,7711.25,Adulto,Adulto,Inativo,Inativo
7180-PISOG,True,Male,False,True,True,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.5,74.5,Adulto,Adulto,Ativos,Ativos
7181-BQYBV,True,Female,False,True,True,1,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,102.45,102.45,Adulto,Adulto,Ativos,Ativos
7181-OQCUT,False,Male,False,False,False,21,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Mailed check,103.85,2215.0,Adulto,Adulto,Inativo,Inativo
7182-OVLBJ,False,Female,False,True,True,62,True,True,Fiber optic,True,False,False,False,True,True,Two year,True,Bank transfer (automatic),101.15,6638.35,Adulto,Adulto,Inativo,Inativo
7184-LRUUR,False,Female,False,False,False,22,True,False,DSL,False,True,True,False,True,False,One year,False,Bank transfer (automatic),65.25,1441.8,Adulto,Adulto,Inativo,Inativo
7188-CBBBA,False,Female,False,False,False,65,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,95.5,6153.85,Adulto,Adulto,Inativo,Inativo
7190-XHTWJ,False,Female,False,False,False,38,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.3,755.5,Adulto,Adulto,Inativo,Inativo
7191-ADRGF,False,Male,False,True,False,44,False,False,DSL,False,True,True,False,True,True,Two year,False,Bank transfer (automatic),54.3,2390.45,Adulto,Adulto,Inativo,Inativo
7196-LIWRH,False,Female,False,False,False,6,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.55,124.45,Adulto,Adulto,Inativo,Inativo
7197-VOJMM,False,Male,False,True,False,67,True,False,DSL,True,True,False,True,False,True,Two year,True,Credit card (automatic),69.2,4671.65,Adulto,Adulto,Inativo,Inativo
7198-GLXTC,True,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,79.0,143.65,Adulto,Adulto,Ativos,Ativos
7203-OYKCT,False,Male,False,False,False,72,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,104.95,7544.3,Adulto,Adulto,Inativo,Inativo
7205-BAIAD,False,Female,False,False,False,40,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.6,827.3,Adulto,Adulto,Inativo,Inativo
7206-GZCDC,True,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,69.25,Idoso,Idoso,Ativos,Ativos
7206-PQBBZ,False,Male,True,True,False,11,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.2,834.7,Idoso,Idoso,Inativo,Inativo
7207-RMRDB,True,Female,False,True,True,65,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.5,6985.65,Adulto,Adulto,Ativos,Ativos
7208-PSIHR,False,Female,False,True,False,70,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),104.3,7188.5,Adulto,Adulto,Inativo,Inativo
7209-JCUDS,True,Male,False,False,False,10,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.9,1048.85,Adulto,Adulto,Ativos,Ativos
7216-EWTRS,True,Female,True,True,False,1,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.8,100.8,Idoso,Idoso,Ativos,Ativos
7216-KAOID,False,Male,False,True,True,41,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.5,798.2,Adulto,Adulto,Inativo,Inativo
7217-JYHOQ,False,Male,False,True,True,24,True,False,DSL,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),70.3,1706.45,Adulto,Adulto,Inativo,Inativo
7218-HKQFK,True,Male,False,True,False,2,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.2,167.5,Adulto,Adulto,Ativos,Ativos
7219-TLZHO,False,Female,False,True,True,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.85,62.9,Adulto,Adulto,Inativo,Inativo
7225-CBZPL,False,Male,True,True,False,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.8,1563.9,Idoso,Idoso,Inativo,Inativo
7225-IILWY,False,Male,False,True,True,68,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.75,1686.15,Adulto,Adulto,Inativo,Inativo
7228-OMTPN,True,Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,88.45,370.65,Adulto,Adulto,Ativos,Ativos
7228-PAQPD,False,Female,False,False,False,14,True,False,DSL,False,False,False,True,False,True,One year,False,Credit card (automatic),59.1,772.85,Adulto,Adulto,Inativo,Inativo
7233-DRTRF,False,Male,False,True,False,63,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.4,6444.05,Adulto,Adulto,Inativo,Inativo
7233-IOQNP,False,Female,False,True,False,43,False,False,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),34.0,1505.35,Adulto,Adulto,Inativo,Inativo
7233-PAHHL,False,Male,False,True,True,66,True,True,DSL,True,False,True,True,True,True,Two year,True,Mailed check,84.0,5714.25,Adulto,Adulto,Inativo,Inativo
7234-FECYN,True,Female,True,False,False,8,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Electronic check,101.35,780.5,Idoso,Idoso,Ativos,Ativos
7234-KMNRQ,False,Male,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.0,73.45,Adulto,Adulto,Inativo,Inativo
7235-NXZCP,True,Male,True,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,74.85,156.4,Idoso,Idoso,Ativos,Ativos
7239-HZZCX,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.75,19.75,Adulto,Adulto,Ativos,Ativos
7240-ETPTR,True,Female,False,True,False,9,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,48.75,442.2,Adulto,Adulto,Ativos,Ativos
7240-FQLHE,True,Female,True,True,False,18,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),99.75,1836.25,Idoso,Idoso,Ativos,Ativos
7241-AJHFS,False,Male,False,False,False,32,True,True,Fiber optic,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),87.65,2766.4,Adulto,Adulto,Inativo,Inativo
7242-EDTYC,False,Male,False,False,True,44,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.55,819.95,Adulto,Adulto,Inativo,Inativo
7242-QZLXF,True,Male,False,False,True,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.3,25.3,Adulto,Adulto,Ativos,Ativos
7243-LCGGZ,False,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.9,20.9,Adulto,Adulto,Inativo,Inativo
7244-KXYZN,False,Female,False,False,False,24,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.45,527.35,Adulto,Adulto,Inativo,Inativo
7244-QWYHG,False,Male,False,True,False,50,False,False,DSL,True,False,False,True,True,False,One year,True,Bank transfer (automatic),44.45,2188.45,Adulto,Adulto,Inativo,Inativo
7245-JMTTQ,False,Female,False,False,False,51,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,111.5,5703.25,Adulto,Adulto,Inativo,Inativo
7245-NIIWQ,False,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.85,199.85,Adulto,Adulto,Inativo,Inativo
7246-ZGQDF,False,Female,False,False,True,1,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Electronic check,54.5,54.5,Adulto,Adulto,Inativo,Inativo
7247-XOZPB,False,Male,False,True,False,53,True,True,DSL,True,False,True,True,True,False,One year,False,Bank transfer (automatic),77.4,4155.95,Adulto,Adulto,Inativo,Inativo
7248-VZQLC,True,Female,True,False,False,47,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),85.2,3969.35,Idoso,Idoso,Ativos,Ativos
7249-WBIYX,True,Male,False,True,False,10,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.6,813.85,Adulto,Adulto,Ativos,Ativos
7250-EQKIY,True,Female,False,True,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,False,Mailed check,50.45,50.45,Adulto,Adulto,Ativos,Ativos
7251-LJBQN,False,Female,True,False,False,40,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),103.75,4188.4,Idoso,Idoso,Inativo,Inativo
7251-XFOIL,False,Female,False,False,False,61,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Mailed check,89.2,5500.6,Adulto,Adulto,Inativo,Inativo
7252-NTGSS,False,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.15,45.15,Adulto,Adulto,Inativo,Inativo
7253-UVNDW,True,Female,False,False,False,46,True,False,DSL,False,False,True,True,False,False,Two year,False,Credit card (automatic),54.35,2460.15,Adulto,Adulto,Ativos,Ativos
7254-IQWOZ,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.65,69.65,Adulto,Adulto,Ativos,Ativos
7255-SSFBC,False,Male,False,True,True,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),112.25,8041.65,Adulto,Adulto,Inativo,Inativo
7266-GSSJX,False,Male,False,True,True,11,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,20.45,250.8,Adulto,Adulto,Inativo,Inativo
7267-FRMJW,False,Female,False,True,True,25,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.1,486.05,Adulto,Adulto,Inativo,Inativo
7268-IGMFD,False,Male,True,False,False,18,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),93.9,1743.9,Idoso,Idoso,Inativo,Inativo
7268-WNTCP,False,Male,False,True,True,62,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.45,1297.35,Adulto,Adulto,Inativo,Inativo
7269-JISCY,False,Female,False,False,False,55,True,False,DSL,False,False,False,False,False,False,One year,False,Bank transfer (automatic),45.05,2462.6,Adulto,Adulto,Inativo,Inativo
7270-BDIOA,True,Female,False,False,False,22,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,90.0,1993.8,Adulto,Adulto,Ativos,Ativos
7271-AJDTL,False,Female,False,True,False,55,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),94.45,5073.1,Adulto,Adulto,Inativo,Inativo
7272-QDCKA,False,Male,False,False,False,28,True,True,Fiber optic,False,True,False,False,True,True,One year,False,Electronic check,100.2,2688.45,Adulto,Adulto,Inativo,Inativo
7273-TEFQD,True,Male,True,False,False,3,False,False,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,41.15,132.2,Idoso,Idoso,Ativos,Ativos
7274-CGTOD,False,Male,False,False,False,62,False,False,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),43.7,2618.3,Adulto,Adulto,Inativo,Inativo
7274-RTAPZ,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.55,90.55,Adulto,Adulto,Ativos,Ativos
7277-KAMWT,False,Male,False,False,False,13,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.0,268.45,Adulto,Adulto,Inativo,Inativo
7277-OZCGZ,False,Female,False,False,False,22,True,False,Fiber optic,True,False,False,True,False,True,Month-to-month,True,Electronic check,89.05,1886.25,Adulto,Adulto,Inativo,Inativo
7278-CKDNC,False,Male,True,False,False,24,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,80.5,2088.45,Idoso,Idoso,Inativo,Inativo
7278-VXADF,False,Male,True,True,False,16,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),85.05,1391.15,Idoso,Idoso,Inativo,Inativo
7279-BUYWN,True,Female,True,False,False,41,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Electronic check,113.2,4689.5,Idoso,Idoso,Ativos,Ativos
7279-NMVJC,False,Female,False,False,False,17,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.9,323.15,Adulto,Adulto,Inativo,Inativo
7284-BUYEC,False,Female,False,False,False,5,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),50.95,229.4,Adulto,Adulto,Inativo,Inativo
7284-ZZLOH,False,Male,False,True,False,45,True,False,DSL,True,False,True,False,False,False,Two year,False,Credit card (automatic),53.3,2296.25,Adulto,Adulto,Inativo,Inativo
7285-KLOTR,False,Female,False,True,False,12,True,True,DSL,True,False,True,False,True,True,One year,False,Electronic check,78.85,876.75,Adulto,Adulto,Inativo,Inativo
7291-CDTMJ,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),19.65,19.65,Adulto,Adulto,Inativo,Inativo
7293-LSCDV,False,Female,False,True,True,60,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),19.25,1103.25,Adulto,Adulto,Inativo,Inativo
7294-TMAOP,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,90.55,90.55,Adulto,Adulto,Ativos,Ativos
7295-EXSMO,False,Female,True,False,False,3,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,75.05,202.9,Idoso,Idoso,Inativo,Inativo
7295-JOMMD,True,Female,False,False,True,4,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),98.1,396.3,Adulto,Adulto,Ativos,Ativos
7296-PIXQY,False,Female,False,True,True,14,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.2,1046.5,Adulto,Adulto,Inativo,Inativo
7297-DVYGA,False,Female,False,False,False,51,True,False,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),19.85,996.95,Adulto,Adulto,Inativo,Inativo
7298-IZWLY,False,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.4,19.4,Adulto,Adulto,Inativo,Inativo
7299-GNVPL,False,Female,False,True,True,23,True,False,Fiber optic,True,True,False,True,False,False,Month-to-month,False,Mailed check,84.4,1936.85,Adulto,Adulto,Inativo,Inativo
7301-ABVAD,False,Female,False,False,False,72,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.6,6350.5,Adulto,Adulto,Inativo,Inativo
7302-ZHMHP,False,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.15,19.15,Adulto,Adulto,Inativo,Inativo
7305-PAPOZ,False,Female,True,True,False,31,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.85,2633.4,Idoso,Idoso,Inativo,Inativo
7305-ZWMAJ,False,Male,False,True,False,30,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.7,587.1,Adulto,Adulto,Inativo,Inativo
7306-YDSOI,False,Male,False,True,True,69,True,False,DSL,True,True,True,False,False,False,Two year,True,Bank transfer (automatic),59.75,4069.9,Adulto,Adulto,Inativo,Inativo
7310-EGVHZ,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.2,20.2,Adulto,Adulto,Inativo,Inativo
7311-MQJCH,False,Female,False,False,False,5,True,False,No,False,False,False,False,False,False,One year,False,Electronic check,19.55,99.6,Adulto,Adulto,Inativo,Inativo
7312-XSBAT,False,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,49.75,49.75,Adulto,Adulto,Inativo,Inativo
7314-OXENN,True,Male,False,False,False,2,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.0,184.65,Adulto,Adulto,Ativos,Ativos
7315-WYOAW,False,Male,False,False,False,13,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,False,Electronic check,100.75,1313.25,Adulto,Adulto,Inativo,Inativo
7317-GGVPB,True,Male,False,True,False,71,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),108.6,7690.9,Adulto,Adulto,Ativos,Ativos
7318-EIVKO,False,Male,False,False,False,8,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,59.25,436.6,Adulto,Adulto,Inativo,Inativo
7319-VENRZ,False,Male,False,False,False,7,True,False,DSL,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),64.3,445.95,Adulto,Adulto,Inativo,Inativo
7319-ZNRTR,False,Male,False,True,True,25,True,False,No,False,False,False,False,False,False,One year,False,Electronic check,19.6,411.15,Adulto,Adulto,Inativo,Inativo
7321-KKSDU,False,Male,False,False,True,32,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.5,696.8,Adulto,Adulto,Inativo,Inativo
7321-PKUYW,True,Female,False,False,False,11,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,90.15,987.95,Adulto,Adulto,Ativos,Ativos
7321-VGNKU,False,Female,False,True,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.35,120.25,Adulto,Adulto,Inativo,Inativo
7321-ZNSLA,False,Male,False,True,True,13,False,False,DSL,True,True,False,True,False,False,Two year,False,Mailed check,40.55,590.35,Adulto,Adulto,Inativo,Inativo
7322-OCWHC,False,Male,True,True,False,72,True,True,Fiber optic,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),93.05,6735.05,Idoso,Idoso,Inativo,Inativo
7325-ENZFI,False,Female,False,False,False,39,False,False,DSL,True,True,False,True,False,False,One year,True,Bank transfer (automatic),40.3,1630.4,Adulto,Adulto,Inativo,Inativo
7326-RIGQZ,False,Male,False,True,True,6,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8,377.85,Adulto,Adulto,Inativo,Inativo
7328-OWMOM,False,Female,False,False,True,31,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.1,589.25,Adulto,Adulto,Inativo,Inativo
7328-ZJAJO,False,Female,False,True,True,59,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.5,1222.65,Adulto,Adulto,Inativo,Inativo
7330-WZLNC,True,Female,False,False,False,5,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,90.8,455.5,Adulto,Adulto,Ativos,Ativos
7336-RLLRH,False,Male,False,True,False,27,True,True,DSL,True,False,False,True,True,True,One year,False,Mailed check,80.85,2204.35,Adulto,Adulto,Inativo,Inativo
7337-CINUD,False,Female,False,True,True,8,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.5,159.35,Adulto,Adulto,Inativo,Inativo
7338-ERIVA,False,Male,False,False,True,39,False,False,DSL,True,False,False,True,True,False,One year,False,Bank transfer (automatic),45.05,1790.6,Adulto,Adulto,Inativo,Inativo
7339-POGZN,False,Female,False,False,False,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,50.7,214.55,Adulto,Adulto,Inativo,Inativo
7340-EBEMV,False,Male,False,True,False,29,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.15,2265.25,Adulto,Adulto,Inativo,Inativo
7340-KEFQE,False,Female,False,True,True,51,False,False,DSL,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),34.2,1782.0,Adulto,Adulto,Inativo,Inativo
7341-LXCAF,True,Male,False,True,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.65,301.4,Adulto,Adulto,Ativos,Ativos
7343-EOBEU,False,Male,False,True,False,3,True,True,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,23.6,89.05,Adulto,Adulto,Inativo,Inativo
7346-MEDWM,False,Female,False,False,False,59,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,83.25,4949.1,Adulto,Adulto,Inativo,Inativo
7349-ALMUX,False,Male,False,False,False,37,True,False,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),65.6,2313.8,Adulto,Adulto,Inativo,Inativo
7351-KYHQH,False,Female,True,False,False,7,True,False,DSL,False,True,True,False,True,False,Month-to-month,True,Electronic check,64.95,493.65,Idoso,Idoso,Inativo,Inativo
7351-MHQVU,False,Female,False,False,False,6,False,False,DSL,True,True,False,True,False,True,Month-to-month,False,Credit card (automatic),50.95,307.6,Adulto,Adulto,Inativo,Inativo
7353-YOWFP,False,Female,False,False,False,7,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.25,129.15,Adulto,Adulto,Inativo,Inativo
7354-OIJLX,False,Male,False,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.85,724.65,Adulto,Adulto,Inativo,Inativo
7356-AYNJP,False,Female,False,False,False,4,True,True,No,False,False,False,False,False,False,One year,False,Electronic check,23.9,97.5,Adulto,Adulto,Inativo,Inativo
7356-IWLFW,False,Male,False,True,True,46,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.0,3769.7,Adulto,Adulto,Inativo,Inativo
7359-PTSXY,True,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.75,45.75,Adulto,Adulto,Ativos,Ativos
7359-SSBJK,True,Female,True,False,False,64,True,False,DSL,True,True,False,True,True,False,Two year,True,Credit card (automatic),70.2,4481.0,Idoso,Idoso,Ativos,Ativos
7359-WWYJV,False,Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),114.45,8375.05,Adulto,Adulto,Inativo,Inativo
7361-YPXFS,False,Female,True,False,False,28,True,True,DSL,False,True,True,True,False,False,Month-to-month,False,Bank transfer (automatic),64.45,1867.6,Idoso,Idoso,Inativo,Inativo
7363-QTBIW,False,Female,False,True,False,9,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.75,769.1,Adulto,Adulto,Inativo,Inativo
7365-BVCJH,False,Male,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.4,24.4,Adulto,Adulto,Inativo,Inativo
7369-TRPFD,False,Male,False,False,False,19,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,18.8,279.2,Adulto,Adulto,Inativo,Inativo
